"ITEMID","VISIBLENAME","DESC","VAL","SLOTID","WEAPONTYPE","AREA","CANSALE","CURRENTUPGRADENUM","DCSCSV","WAITTIME","SOUNDID","ATTACKCOUNT","SELECTTYPE","IFF","DEFAULTTARGETTEAM","SWITCHTEAM","SELFTARGET","TARGETING"
"A4775","缶詰ラーメン","おいしい料理だ。でも缶詰なので麺が伸び放題だ！/体力が少量回復する。","380",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4776","100人隊長の鎧","なんだか強そうな鎧だ。","450000","BODY",,,"TRUE","0",,,,,,,,,,
"A4777","豪華な装飾付きコート","兵士の隊長が着るようなコートだ。","210000","BODY",,,"TRUE","0",,,,,,,,,,
"A4778","100人隊長の兜","なんだか強そうな兜だ。","150000","HEAD",,,"TRUE","0",,,,,,,,,,
"A4779","三角帽","一般的な帽子だ。","9800","HEAD",,,"TRUE","0",,,,,,,,,,
"A4780","キャスケット","一般的な帽子だ。","3500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4781","ハンチング","一般的な帽子だ。","3500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4782","スポーツキャップ","一般的な帽子だ。","1500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4783","サークレット","頭につける金属の輪。","3500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4784","フード","怪しい奴や兵士が良くかぶっているフードだ。","1500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4785","フード付き外套","怪しい奴や兵士が良くかぶっているフードだ。","1500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4786","リボン","赤い布のリボンだ。髪留めにするとかわいい。","1000","HEAD",,,"TRUE","0",,,,,,,,,,
"A4787","桐の字包丁","2本で1セットの短い包丁だ。/なぜか武器としてではなく髪留めに使う。攻撃力が上がる。/","3500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4788","メイドカチューシャ","かわいいね！防御力が上昇する。","2500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4789","ヘアバンド","かわいいね！防御力が上昇する。","2500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4790","金の髪飾り","かわいいね！防御力が上昇する。","7500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4791","魔射缶：どこでもセーブ","封入された魔法を起動する。/使うとなくなる。/どこでもセーブができる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4792","魔射缶：ロード","封入された魔法を起動する。/使うとなくなる。/セーブデータをロードする。現在の状態は破棄される。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4793","魔射缶：セーブデータの破壊","封入された魔法を起動する。/使うとなくなる。/現在のセーブデータを破壊する。また、セーブできなくなる。（セーブしようとすると世界が破滅する）","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1031","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4794","魔射缶：セーブデータの根絶","封入された魔法を起動する。/使うとなくなる。/すべてのセーブデータを破壊する。また、セーブできなくなる。（セーブしようとすると世界が破滅する）","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1031","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4795","魔射缶：立枯","封入された魔法を起動する。/使うとなくなる。/木化している対象を即死させる。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4796","魔射缶：赤錆","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃力を1下げるが、価値が100上がる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4797","魔射缶：崇拝","封入された魔法を起動する。/使うとなくなる。/術者は正気度が減っている分だけ魔力を回復する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4798","魔射缶：円陣","封入された魔法を起動する。/使うとなくなる。/味方を術者の周りに集結させる。","7500",,,"850","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4799","魔射缶：天使の輪","封入された魔法を起動する。/使うとなくなる。/対象の即死耐性と消滅耐性を向上する。","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4800","魔射缶：堕天使","封入された魔法を起動する。/使うとなくなる。/対象の即死耐性と消滅耐性を低下する。","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4801","魔射缶：金より経験","封入された魔法を起動する。/使うとなくなる。/戦闘中に詠唱すると、その先頭でのドロップアイテムがなくなるが、経験値が2倍になる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4802","魔射缶：経験より金","封入された魔法を起動する。/使うとなくなる。/戦闘中に詠唱すると、その先頭での経験値が0になるが、ドロップアイテムが増える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4803","魔射缶：熱による調理","封入された魔法を起動する。/使うとなくなる。/術者が持っているすべての生豆、なまにく、芋等を調理済みに変換する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1030","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4804","魔射缶：煮沸","封入された魔法を起動する。/使うとなくなる。/術者が持っているすべての汚染水をきれいな水に変換する","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1030","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4805","魔射缶：令風","封入された魔法を起動する。/使うとなくなる。/術者の周りにいる対象を回復する。精神力も回復する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1038","1","IN_AREA","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4806","魔射缶：星を見る人","封入された魔法を起動する。/使うとなくなる。/詠唱すると直ちに漁師の小屋の近くに転送される。戦闘中の場合は中断される。プレイヤーキャラの全員が発狂する可能性がある。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4807","魔射缶：メテオ","封入された魔法を起動する。/使うとなくなる。/敵味方全体にダメージ。非常に範囲が広い。/正気度にもダメージ。","7500",,,"1000","TRUE","0","POW,M_ATK","4500","SD1015","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4808","魔射缶：シャンブルズ","封入された魔法を起動する。/使うとなくなる。/対象と術者の位置を入れ替える。両者ともに正気度を少し失う。","7500",,,"400","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4809","魔射缶：ごちゃまぜハリケーン","封入された魔法を起動する。/使うとなくなる。/効果範囲全体のキャラクタの位置をランダムな場所にする。全員が正気度を少し失う。","7500",,,"600","TRUE","0","POW,M_ATK","4500","SD1040","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4810","魔射缶：墓穴","封入された魔法を起動する。/使うとなくなる。/対象を即死させるが、もし失敗した場合術者が即死する。/どちらも失敗する可能性がある。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4811","魔射缶：神秘の鎧","封入された魔法を起動する。/使うとなくなる。/対象の消滅耐性と即死耐性を上昇させる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4812","魔射缶：内なる瞳","封入された魔法を起動する。/使うとなくなる。/対象の神秘耐性と発狂耐性を低下する。また、消滅耐性と即死耐性も低下する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4813","魔射缶：餓鬼","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器を何らかの食べ物に変える。しかし一定確率でごみになる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4814","魔射缶：ガラクタ召喚","封入された魔法を起動する。/使うとなくなる。/術者のアイテム欄にごみを追加する。ごくまれに伝説級の武器が手に入る。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4815","魔射缶：監獄","封入された魔法を起動する。/使うとなくなる。/対象の行動力を0にする。/成功した場合、対象は何らかの方法で行動力を手に入れるまで動けなくなる。/ただし攻撃などのアクションはできる。","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4816","魔射缶：出所","封入された魔法を起動する。/使うとなくなる。/対象の行動力の増減をもとに戻す。","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4817","魔射缶：駆け足！","封入された魔法を起動する。/使うとなくなる。/対象の行動力を増加する。","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4818","魔射缶：ピカピ化","封入された魔法を起動する。/使うとなくなる。/対象の光耐性を上昇する。","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1040","1","ONE","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4819","魔射缶：頭痛","封入された魔法を起動する。/使うとなくなる。/術者はスリップダメージ弱を受けるが、正気度が回復する。","7500",,,"175","TRUE","0","POW,M_ATK","4500","SD1033","1","ONE","TRUE","PARTY","FALSE","TRUE","FALSE"
"A4820","魔射缶：やんほぬ","封入された魔法を起動する。/使うとなくなる。/謎の呪文で、何が起こるかわからない。/様々な解釈があることだけは観測されている。","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4821","魔射缶：天使たちの歌","封入された魔法を起動する。/使うとなくなる。/効果範囲全員の消滅と死亡を回復する。","7500",,,"450","TRUE","0","POW,M_ATK","4500","SD1014","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4822","魔射缶：水銀","封入された魔法を起動する。/使うとなくなる。/対象は防御力を失うが、回避率が上昇する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4823","魔射缶：木の召喚","封入された魔法を起動する。/使うとなくなる。/術者のすぐそばに障害物（木）を追加する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1036","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4824","魔射缶：石の召喚","封入された魔法を起動する。/使うとなくなる。/術者のすぐそばに障害物（石）を追加する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1036","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4825","ガスライター","火をつける道具。精神力がちょっと上がる。","125",,,,"TRUE","0",,,,,,,,,,
"A4826","魔術ライター","火をつける道具。精神力がちょっと上がる。","300",,,,"TRUE","0",,,,,,,,,,
"A4827","怪しいお店のマッチ","火をつける道具。精神力がちょっと上がる。","70",,,,"TRUE","0",,,,,,,,,,
"A4828","＜本＞やどかり","やどかりは名前の通り殻を借りて生活するカニだ。/しかし借りてくる殻は未知の成分でできているものがあり、それは非常に硬く、/武器や防具の素材として重宝される。/どこからその殻を持ってくるのか不明だが、/やどかりハンターたちは殻を求めて今日もやどかりを追っているのだ。/やどかりはそのサイズに反してとても強い。/まず、非常に硬く、魔法もほとんどきかない/また、移動力は少ないが腕力が高く、即死の危険もある。/初心者はやどかりに近づかないことだ・・・","10",,,,"TRUE","0",,,,,,,,,,
"A4829","ピクニックセット","おいしいサンドイッチとお茶のセット。/体力・精神力・正気度が少量回復する。","800",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4830","貧民糧飯","金がない人が飢えをしのぐためだけに食べる栄養価のない食料だ。/精神力が少量回復する。","80",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4831","薄めた酒","金がない人がそれでも酔いたくて飲むやつだ。/精神力が少量回復する。","80",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4832","ぶどう","おいしいフルーツだ。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4833","みかん","おいしいフルーツだ。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4834","メロン","おいしいフルーツだ。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4835","スイカ","おいしいフルーツだ。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4836","ゆず","おいしいフルーツだ。ちょっと酸っぱい。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4837","アボカド","おいしいフルーツだ。/デザートではなくサラダとして食べることが多い。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4838","サボテンフルーツ","おいしいフルーツだ。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4839","やどかりフルーツ","おいしいフルーツだ。/やどかりみたいな形をしていることからこう呼ばれる。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4840","肩掛けカバン","装備するとアイテムを追加で3個持てるようになる。/ただしもともと持てる数以下しか持っていないときしかこの装備を外せない。","4500","OTHER",,,"TRUE","0",,,,,,,,,,
"A4841","リュックサック","装備するとアイテムを追加で4個持てるようになる。/ただしもともと持てる数以下しか持っていないときしかこの装備を外せない。","6000","OTHER",,,"TRUE","0",,,,,,,,,,
"A4842","ベルトバッグ","装備するとアイテムを追加で2個持てるようになる。/ただしもともと持てる数以下しか持っていないときしかこの装備を外せない。","3000","OTHER",,,"TRUE","0",,,,,,,,,,
"A4843","軍隊の背嚢","装備するとアイテムを追加で5個持てるようになる。/ただしもともと持てる数以下しか持っていないときしかこの装備を外せない。","7500","OTHER",,,"TRUE","0",,,,,,,,,,
"A4844","魔射缶：寿","封入された魔法を起動する。/使うとなくなる。/範囲回復。味方にしかあたらない。/切断も治す。","7500",,,"360","TRUE","0","POW,M_ATK","4500","SD1013","1","IN_AREA","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4845","魔射缶：持久戦","封入された魔法を起動する。/使うとなくなる。/すべての詠唱中の魔法の詠唱完了を1ターン伸ばす。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4846","魔射缶：短期決戦","封入された魔法を起動する。/使うとなくなる。/すべての詠唱中の魔法の詠唱完了を1ターン減らす。/このターンになった場合はターンの最後に挿入される。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4847","魔射缶：先送り","封入された魔法を起動する。/使うとなくなる。/すべての詠唱中の魔法の詠唱完了を2ターン伸ばす。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4848","魔射缶：重量化","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃回数を1減らし、攻撃力を50上げる。/攻撃回数が1のときは何も起きない。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4849","魔射缶：速読","封入された魔法を起動する。/使うとなくなる。/すべての詠唱中の魔法の詠唱完了を2ターン減らす。/このターンになった場合はターンの最後に挿入される。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4850","魔射缶：高速詠唱","封入された魔法を起動する。/使うとなくなる。/すべての詠唱中の魔法の詠唱完了を3ターン減らす。/このターンになった場合はターンの最後に挿入される。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4851","魔射缶：加速","封入された魔法を起動する。/使うとなくなる。/すべての詠唱中の魔法の詠唱完了を4ターン減らす。/このターンになった場合はターンの最後に挿入される。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4852","魔射缶：ウサギとカメ","封入された魔法を起動する。/使うとなくなる。/6ターン以内の詠唱完了イベントのタイミングを反転させる。/6ターン後に詠唱完了する魔法は次のターンに詠唱完了する。/次のターンに詠唱完了する魔法は6ターン後になる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4853","魔射缶：時の女神","封入された魔法を起動する。/使うとなくなる。/詠唱に成功すると術者は直ちに5回行動できる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4854","魔射缶：ゴムの木","封入された魔法を起動する。/使うとなくなる。/術者の腕が伸びて遠くの目標にパンチができる。/目撃した全員の正気度が下がる。","7500",,,"565","TRUE","0","POW,M_ATK","4500","SD1021","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4855","魔射缶：栄","封入された魔法を起動する。/使うとなくなる。/範囲回復。味方にしかあたらない。/切断も治す。正気度と精神力も若干回復する。","7500",,,"360","TRUE","0","POW,M_ATK","4500","SD1013","1","IN_AREA","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4856","魔射缶：一寸先は闇","封入された魔法を起動する。/使うとなくなる。/詠唱完了した次ターンのすべての魔法詠唱完了イベントを破棄する。/詠唱中のキャラは詠唱が中断される。","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1020","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4857","魔射缶：時は金なり","封入された魔法を起動する。/使うとなくなる。/詠唱完了した時点のターン数分、ドロップアイテムが増える。/ターンが進んでいるほどアイテムが増える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4858","魔射缶：石の上にも三年","封入された魔法を起動する。/使うとなくなる。/詠唱完了した時点のターン数に応じた攻撃力で攻撃する。/ターンが進んでいるほど威力が上がる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1020","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4859","魔射缶：破壊神のデコピン","封入された魔法を起動する。/使うとなくなる。/全員に即死判定。/即死した数に応じて生き残った全員の正気度が減る。","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4860","魔射缶：魔道風","封入された魔法を起動する。/使うとなくなる。/味方全体の魔法防御力が上昇する。","7500",,,"480","TRUE","0","POW,M_ATK","4500","SD1038","1","IN_AREA","TRUE","PARTY","TRUE","TRUE","TRUE"
"A4861","魔射缶：発破","封入された魔法を起動する。/使うとなくなる。/効果範囲内の障害物を除去し、その数に応じて効果範囲内の対象にダメージ。","7500",,,"350","TRUE","0","POW,M_ATK","4500","SD1021","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4862","魔射缶：箪笥の角に小指","封入された魔法を起動する。/使うとなくなる。/対象に小ダメージ。精神力にもダメージ。/さらにこのターンまだ行動していなければ、一定確率で行動がキャンセルされる。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1022","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4863","生命の宝珠","使うと体力の最大値が少し増える。/使うとなくなる。","1250",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4864","ヤク草","クスリだ！/こいつをキメると体力と精神力を回復するが正気度が下がる。","400",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4865","魔力の魂石","使うと魔力の最大値が少し増える。/使うとなくなる。","1250",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4866","上位者の髄液","使うと正気度の最大値が少し増える。/使うとなくなる。","1250",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4867","魔射缶：平和主義者断腸の一撃","封入された魔法を起動する。/使うとなくなる。/敵単体にダメージ。/今まで倒したの数が少ないほどダメージが上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1019","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4868","魔射缶：ランダムシードディスティニー","封入された魔法を起動する。/使うとなくなる。/ランダムな数のランダムな対象にランダムな属性で/ランダムなダメージを与え、術者もランダムなダメージを受ける。","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4869","魔射缶：幻惑ダメージ","封入された魔法を起動する。/使うとなくなる。/対象者は1ターンの間、最大体力が減る。/これに伴い現在値も減る。","7500",,,"140","TRUE","0","POW,M_ATK","4500","SD1033","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4870","魔射缶：体力の低下","封入された魔法を起動する。/使うとなくなる。/対象者は2ターンの間、最大体力が減る。/これに伴い現在値も減る。","7500",,,"140","TRUE","0","POW,M_ATK","4500","SD1033","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4871","魔射缶：命断","封入された魔法を起動する。/使うとなくなる。/対象を即死させる。/対象者の体力が低いほど成功しやすい。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4872","魔射缶：幻惑の霧","封入された魔法を起動する。/使うとなくなる。/効果範囲全員は、1ターンの間最大体力が減る。/これに伴い現在値も減る。","7500",,,"180","TRUE","0","POW,M_ATK","4500","SD1033","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","TRUE"
"A4873","魔射缶：ロシアンルーレット","封入された魔法を起動する。/使うとなくなる。/それぞれ1／6ずつの確率で次の効果のうち1つが発生する。/術者完全回復、ランダムセーブデータロスト、ゲームクラッシュ/味方完全回復、敵完全回復、何も起きない","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","TRUE","PARTY","FALSE","TRUE","FALSE"
"A4874","魔射缶：オラに元気を分けてくれ！","封入された魔法を起動する。/使うとなくなる。/味方全体を完全回復する。/ただし、ランダムなセーブデータ（現在のもの以外）を一つ削除する。/ほかのセーブデータがすべて削除されている場合は何も起きない。","7500",,,"380","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","TRUE","PARTY","FALSE","TRUE","FALSE"
"A4875","魔射缶：痛風","封入された魔法を起動する。/使うとなくなる。/対象に風属性ダメージ。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1038","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4876","魔射缶：懺悔","封入された魔法を起動する。/使うとなくなる。/今まで倒した敵の数が0になる。/ただし現在持っているすべての通貨を失う。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","TRUE","PARTY","FALSE","TRUE","FALSE"
"A4877","魔射缶：命の回収","封入された魔法を起動する。/使うとなくなる。/効果範囲内の全員を即死させる。/対象者の体力が低いほど成功しやすい。","7500",,,"250","TRUE","0","POW,M_ATK","4500","SD1014","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4878","魔射缶：どくばり","封入された魔法を起動する。/使うとなくなる。/対象に確実に1のダメージを与える。/対象の回避やブロックによりミスすることはある。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1035","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4879","魔射缶：連続ビンタ","封入された魔法を起動する。/使うとなくなる。/効果範囲の全員に確実に1のダメージを与える。/対象の回避やブロックによりミスすることはある。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1035","1","IN_AREA","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4880","魔射缶：軽量合金追加","封入された魔法を起動する。/使うとなくなる。/術者の装備している胴アイテムの防御力が1上がる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1035","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4881","魔射缶：魔力の鎧","封入された魔法を起動する。/使うとなくなる。/術者が装備している装飾品以外の防具の防御力が1上がる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1035","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4882","魔射缶：高速パンチ99連打","封入された魔法を起動する。/使うとなくなる。/近距離の対象者に99回攻撃する。","7500",,,"48","TRUE","0","POW,M_ATK","4500","SD1021","99","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4883","赤いリンゴ","おいしいフルーツだ。","198",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4884","青いリンゴ","おいしいフルーツだ。なぜか緑じゃなくて青い。","198",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4885","緑のリンゴ","おいしいフルーツだ。","198",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4886","イフウェーア・チーズフォンデュ","怪しい具材で作られた神秘的な味のする/チーズフォンデュで、食べると魔力が回復する。","1750",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4887","野菜スープ","おいしくてヘルシー！体力が回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4888","アップルパイ","おいしい！体力が回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4889","サラダ","おいしくてヘルシー！体力が回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4890","フルーツサラダ","おいしくてヘルシー！体力が回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4891","青銅の鎧","頑丈に作られた鎧だ。冒険者が良く使っている。","26000","BODY",,,"TRUE","0",,,,,,,,,,
"A4892","鉄の鎧","頑丈に作られた鎧だ。冒険者が良く使っている。","46000","BODY",,,"TRUE","0",,,,,,,,,,
"A4893","鋼の鎧","頑丈に作られた鎧だ。冒険者が良く使っている。","76000","BODY",,,"TRUE","0",,,,,,,,,,
"A4894","青銅の胸当て","頑丈に作られた鎧だ。冒険者が良く使っている。","15000","BODY",,,"TRUE","0",,,,,,,,,,
"A4895","鉄の胸当て","頑丈に作られた鎧だ。冒険者が良く使っている。","35000","BODY",,,"TRUE","0",,,,,,,,,,
